Year awarded	Year	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1979	1979	McIntyre, Vonda N.	https://en.wikipedia.org/wiki/Vonda_N._McIntyre	Won	Dreamsnake	https://en.wikipedia.org/wiki/Dreamsnake	Houghton Mifflin	https://en.wikipedia.org/wiki/Houghton_Mifflin_Harcourt
1979	1979	Reamy, Tom	https://en.wikipedia.org/wiki/Tom_Reamy	Nominated	Blind Voices		Berkley Books	https://en.wikipedia.org/wiki/Berkley_Books
1979	1979	Cherryh, C. J.	https://en.wikipedia.org/wiki/C._J._Cherryh	Nominated	The Faded Sun: Kesrith	https://en.wikipedia.org/wiki/Faded_Sun_Trilogy	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1979	1979	Vidal, Gore	https://en.wikipedia.org/wiki/Gore_Vidal	Nominated	Kalki	https://en.wikipedia.org/wiki/Kalki_(novel)	Random House	https://en.wikipedia.org/wiki/Random_House
1979	1979	Dozois, Gardner	https://en.wikipedia.org/wiki/Gardner_Dozois	Nominated	Strangers	https://en.wikipedia.org/wiki/Strangers_(Gardner_Dozois_novel)	Berkley Books	https://en.wikipedia.org/wiki/Berkley_Books
1980	1980	Clarke, Arthur C.	https://en.wikipedia.org/wiki/Arthur_C._Clarke	Won	The Fountains of Paradise	https://en.wikipedia.org/wiki/The_Fountains_of_Paradise	Harcourt Brace Jovanovich	https://en.wikipedia.org/wiki/Harcourt_(publisher)
1980	1980	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Nominated	Jem		St. Martin's Press	https://en.wikipedia.org/wiki/St._Martin%27s_Press
1980	1980	Wilhelm, Kate	https://en.wikipedia.org/wiki/Kate_Wilhelm	Nominated	Juniper Time		Harper & Row	https://en.wikipedia.org/wiki/Harper_(publisher)
1980	1980	Disch, Thomas M.	https://en.wikipedia.org/wiki/Thomas_M._Disch	Nominated	On Wings of Song	https://en.wikipedia.org/wiki/On_Wings_of_Song	The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1980	1980	Cowper, Richard	https://en.wikipedia.org/wiki/John_Middleton_Murry,_Jr.	Nominated	The Road to Corlay		Pocket Books	https://en.wikipedia.org/wiki/Pocket_Books
1980	1980	Varley, John	https://en.wikipedia.org/wiki/John_Varley_(author)	Nominated	Titan	https://en.wikipedia.org/wiki/Titan_(John_Varley)	Berkley Books	https://en.wikipedia.org/wiki/Berkley_Books
1981	1981	Benford, Gregory	https://en.wikipedia.org/wiki/Gregory_Benford	Won	Timescape	https://en.wikipedia.org/wiki/Timescape	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1981	1981	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Nominated	Beyond the Blue Event Horizon		Del Rey Books	https://en.wikipedia.org/wiki/Del_Rey_Books
